account_status,allocated_losses,amortisation_type,arrears_balance,borrower_identifier,collateral_currency,collateral_type,credit_impaired_obligor,cumulative_recoveries,current_interest_rate,current_interest_rate_index,current_interest_rate_index_tenor,current_interest_rate_margin,current_loan_to_value,current_principal_balance,current_valuation_amount,current_valuation_date,current_valuation_method,data_cut_off_date,date_of_repurchase,default_amount,default_date,deposit_amount,employment_status,exposure_currency_denomination,geographic_region_classification,geographic_region_obligor,interest_rate_cap,interest_rate_floor,interest_rate_reset_interval,interest_rate_type,litigation,loan_identifier,maturity_date,new_collateral_identifier,new_obligor_identifier,new_underlying_exposure_identifier,number_of_days_in_arrears,occupancy_type,original_collateral_identifier,original_loan_to_value,original_obligor_identifier,original_principal_balance,original_underlying_exposure_identifier,origination_channel,origination_date,originator_legal_entity_identifier,originator_name,payment_due,pool_addition_date,postcode,prepayment_fee,principal_grace_period_end_date,property_type,purchase_price,purpose,redemption_date,resident,scheduled_interest_payment_frequency,scheduled_principal_payment_frequency,total_credit_limit,underlying_exposure_identifier,unique_identifier,youngest_borrower_age,originator_establishment_country,customer_type,current_outstanding_balance,accrued_interest,geographic_region_collateral,collateral_geography,geographic_region_obligor_itl3,geographic_region_collateral_itl3,geographic_region_classification_source,source_portfolio_id,source_portfolio_type,source_portfolio_label,acquisition_date,seller_name,portfolio_cohort
Active,0,Interest roll-up,0,,GBP,residential property,N,0,8.822,SONIA,1M,0,54.86987852534869,460822.48,839846,2026-06-30,Full survey,2026-06-30,2025-01-31,0,,0,PNNR,GBP,2021,TLJ16,15,0,12,FXRL,N,ACQUIRED-0011,2036-04-30,ACQUIRED-0011-COLL-N,OBL-ACQUIRED-0011,ACQUIRED-0011-N,0,Owner Occupied,ACQUIRED-0011-COLL-O,0.4204,OBO-ACQUIRED-0011,319505.39,ACQUIRED-0011,Broker,2022-04-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,RG1 2DP,0,2026-12-30,RHOS,760000,RMRT,,Y,Monthly,Quarterly,335480.66,ACQUIRED-0011,SYN-ACQUIRED-0011,73,GB,CNEO,460822.48,,TLJ16,South East,TLJ16,TLJ16,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,8.862,SONIA,1M,0,43.622027240413836,480955.97,1102553,2026-06-30,AVM (desktop),2026-06-30,2025-01-31,0,,0,PNNR,GBP,2021,TLJ16,15,0,12,FXRL,N,ACQUIRED-0012,2045-03-30,ACQUIRED-0012-COLL-N,OBL-ACQUIRED-0012,ACQUIRED-0012-N,0,Owner Occupied,ACQUIRED-0012-COLL-O,0.4025,OBO-ACQUIRED-0012,430698.26,ACQUIRED-0012,Broker,2025-03-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,RG1 2DP,0,2026-12-30,RHOS,1070000,EQRE,,Y,Monthly,Quarterly,452233.17,ACQUIRED-0012,SYN-ACQUIRED-0012,72,GB,CNEO,480955.97,,TLJ16,South East,TLJ16,TLJ16,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,7.891,SONIA,1M,0,34.56597080126419,140211.33,405634,2026-06-30,Full survey,2026-06-30,2025-01-31,0,,0,PNNR,GBP,2021,TLM13,15,0,12,FXRL,N,ACQUIRED-0013,2048-11-30,ACQUIRED-0013-COLL-N,OBL-ACQUIRED-0013,ACQUIRED-0013-N,0,Owner Occupied,ACQUIRED-0013-COLL-O,0.3348,OBO-ACQUIRED-0013,133923.75,ACQUIRED-0013,Broker,2025-11-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,EH1 1YZ,0,2026-12-30,RHOS,400000,RMRT,,Y,Monthly,Quarterly,140619.94,ACQUIRED-0013,SYN-ACQUIRED-0013,60,GB,CNEO,140211.33,,TLM13,Scotland,TLM13,TLM13,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,6.095,SONIA,1M,0,60.264128592517,562148.01,932807,2026-06-30,Full survey,2026-06-30,2025-01-31,0,,0,PNNR,GBP,2021,TLL52,15,0,12,FXRL,N,ACQUIRED-0014,2037-06-30,ACQUIRED-0014-COLL-N,OBL-ACQUIRED-0014,ACQUIRED-0014-N,0,Owner Occupied,ACQUIRED-0014-COLL-O,0.4489,OBO-ACQUIRED-0014,345640.53,ACQUIRED-0014,Broker,2018-06-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,CF10 1EP,0,2026-12-30,RFLT,770000,PURC,,Y,Monthly,Quarterly,362922.56,ACQUIRED-0014,SYN-ACQUIRED-0014,75,GB,CNEO,562148.01,,TLL52,Wales,TLL52,TLL52,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,6.585,SONIA,1M,0,41.04557465537052,290784.09,708442,2026-06-30,Full survey,2026-06-30,2025-01-31,0,,0,PNNR,GBP,2021,TLI35,15,0,12,FXRL,N,ACQUIRED-0015,2040-12-30,ACQUIRED-0015-COLL-N,OBL-ACQUIRED-0015,ACQUIRED-0015-N,0,Owner Occupied,ACQUIRED-0015-COLL-O,0.402,OBO-ACQUIRED-0015,281391.25,ACQUIRED-0015,Broker,2025-12-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,SW1A 1AA,0,2026-12-30,RHOS,700000,PURC,,Y,Monthly,Quarterly,295460.81,ACQUIRED-0015,SYN-ACQUIRED-0015,85,GB,CNEO,290784.09,,TLI35,London,TLI35,TLI35,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,8.074,SONIA,1M,0,29.486507791119177,159351.87,540423,2026-06-30,Full survey,2026-06-30,2025-01-31,0,,0,PNNR,GBP,2021,TLD33,15,0,12,FXRL,N,ACQUIRED-0016,2041-01-30,ACQUIRED-0016-COLL-N,OBL-ACQUIRED-0016,ACQUIRED-0016-N,0,Owner Occupied,ACQUIRED-0016-COLL-O,0.2572,OBO-ACQUIRED-0016,131189.99,ACQUIRED-0016,Broker,2024-01-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,M1 1AE,0,2026-12-30,RHOS,510000,RMRT,,Y,Monthly,Quarterly,137749.49,ACQUIRED-0016,SYN-ACQUIRED-0016,76,GB,CNEO,159351.87,,TLD33,North West,TLD33,TLD33,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,7.757,SONIA,1M,0,58.68822337540166,843458.93,1437186,2026-06-30,Full survey,2026-06-30,2025-01-31,0,,0,EMUK,GBP,2021,TLM13,15,0,12,FXRL,N,ACQUIRED-0017,2042-08-30,ACQUIRED-0017-COLL-N,OBL-ACQUIRED-0017,ACQUIRED-0017-N,0,Owner Occupied,ACQUIRED-0017-COLL-O,0.4076,OBO-ACQUIRED-0017,497281.07,ACQUIRED-0017,Broker,2019-08-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,EH1 1YZ,0,2026-12-30,RFLT,1220000,RENV,,Y,Monthly,Quarterly,522145.12,ACQUIRED-0017,SYN-ACQUIRED-0017,66,GB,CNEO,843458.93,,TLM13,Scotland,TLM13,TLM13,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,7.55,SONIA,1M,0,41.79063829868313,438668.39,1049681,2026-06-30,Full survey,2026-06-30,2025-01-31,0,,0,PNNR,GBP,2021,TLI35,15,0,12,FXRL,N,ACQUIRED-0018,2038-12-30,ACQUIRED-0018-COLL-N,OBL-ACQUIRED-0018,ACQUIRED-0018-N,0,Owner Occupied,ACQUIRED-0018-COLL-O,0.3152,OBO-ACQUIRED-0018,289974.97,ACQUIRED-0018,Broker,2020-12-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,SW1A 1AA,0,2026-12-30,RFLT,920000,RENV,,Y,Monthly,Quarterly,304473.72,ACQUIRED-0018,SYN-ACQUIRED-0018,77,GB,CNEO,438668.39,,TLI35,London,TLI35,TLI35,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,7.305,SONIA,1M,0,52.25486399913585,125775.89,240697,2026-06-30,AVM (desktop),2026-06-30,2025-01-31,0,,0,PNNR,GBP,2021,TLM13,15,0,12,FXRL,N,ACQUIRED-0019,2048-09-30,ACQUIRED-0019-COLL-N,OBL-ACQUIRED-0019,ACQUIRED-0019-N,0,Owner Occupied,ACQUIRED-0019-COLL-O,0.4351,OBO-ACQUIRED-0019,95716.87,ACQUIRED-0019,Broker,2022-09-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,EH1 1YZ,0,2026-12-30,RBGL,220000,EQRE,,Y,Monthly,Quarterly,100502.71,ACQUIRED-0019,SYN-ACQUIRED-0019,74,GB,CNEO,125775.89,,TLM13,Scotland,TLM13,TLM13,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,8.786,SONIA,1M,0,27.253458240452577,327779.25,1202707,2026-06-30,Full survey,2026-06-30,2025-01-31,0,,0,PNNR,GBP,2021,TLF14,15,0,12,FXRL,N,ACQUIRED-0020,2041-01-30,ACQUIRED-0020-COLL-N,OBL-ACQUIRED-0020,ACQUIRED-0020-N,0,Owner Occupied,ACQUIRED-0020-COLL-O,0.2337,OBO-ACQUIRED-0020,265279.92,ACQUIRED-0020,Broker,2024-01-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,NG1 5FS,0,2026-12-30,RHOS,1135000,RENV,,Y,Monthly,Quarterly,278543.92,ACQUIRED-0020,SYN-ACQUIRED-0020,62,GB,CNEO,327779.25,,TLF14,East Midlands,TLF14,TLF14,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,8.746,SONIA,1M,0,61.260795699040614,795813.88,1299059,2026-06-30,Full survey,2026-06-30,2025-01-31,0,,0,EMUK,GBP,2021,TLI35,15,0,12,FXRL,N,ACQUIRED-0021,2045-05-30,ACQUIRED-0021-COLL-N,OBL-ACQUIRED-0021,ACQUIRED-0021-N,0,Owner Occupied,ACQUIRED-0021-COLL-O,0.4444,OBO-ACQUIRED-0021,511010.09,ACQUIRED-0021,Broker,2021-05-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,SW1A 1AA,0,2026-12-30,RHOS,1150000,PURC,,Y,Monthly,Quarterly,536560.59,ACQUIRED-0021,SYN-ACQUIRED-0021,86,GB,CNEO,795813.88,,TLI35,London,TLI35,TLI35,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,7.148,SONIA,1M,0,59.54923039926271,443252.91,744347,2026-06-30,Full survey,2026-06-30,2025-01-31,0,,0,PNNR,GBP,2021,TLF14,15,0,12,FXRL,N,ACQUIRED-0022,2047-02-28,ACQUIRED-0022-COLL-N,OBL-ACQUIRED-0022,ACQUIRED-0022-N,0,Owner Occupied,ACQUIRED-0022-COLL-O,0.4627,OBO-ACQUIRED-0022,303094.54,ACQUIRED-0022,Broker,2021-02-28,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,NG1 5FS,0,2026-12-30,RHOS,655000,RMRT,,Y,Monthly,Quarterly,318249.27,ACQUIRED-0022,SYN-ACQUIRED-0022,63,GB,CNEO,443252.91,,TLF14,East Midlands,TLF14,TLF14,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,6.245,SONIA,1M,0,54.298042094025234,227851.96,419632,2026-06-30,Full survey,2026-06-30,2025-01-31,0,,0,EMUK,GBP,2021,TLM13,15,0,12,FXRL,N,ACQUIRED-0023,2046-03-30,ACQUIRED-0023-COLL-N,OBL-ACQUIRED-0023,ACQUIRED-0023-N,0,Owner Occupied,ACQUIRED-0023-COLL-O,0.444,OBO-ACQUIRED-0023,164298.32,ACQUIRED-0023,Broker,2021-03-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,EH1 1YZ,0,2026-12-30,RFLT,370000,RENV,,Y,Monthly,Quarterly,172513.24,ACQUIRED-0023,SYN-ACQUIRED-0023,76,GB,CNEO,227851.96,,TLM13,Scotland,TLM13,TLM13,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,8.716,SONIA,1M,0,48.658962499007814,606897.45,1247247,2026-06-30,Full survey,2026-06-30,2025-01-31,0,,0,SFEM,GBP,2021,TLK51,15,0,12,FXRL,N,ACQUIRED-0024,2037-09-30,ACQUIRED-0024-COLL-N,OBL-ACQUIRED-0024,ACQUIRED-0024-N,0,Owner Occupied,ACQUIRED-0024-COLL-O,0.3844,OBO-ACQUIRED-0024,438206.88,ACQUIRED-0024,Broker,2022-09-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,BS1 5AH,0,2026-12-30,RHOS,1140000,PURC,,Y,Monthly,Quarterly,460117.22,ACQUIRED-0024,SYN-ACQUIRED-0024,87,GB,CNEO,606897.45,,TLK51,South West,TLK51,TLK51,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,7.975,SONIA,1M,0,60.19943971785793,505420.65,839577,2026-06-30,Full survey,2026-06-30,2025-01-31,0,,0,SFEM,GBP,2021,TLD33,15,0,12,FXRL,N,ACQUIRED-0025,2036-11-30,ACQUIRED-0025-COLL-N,OBL-ACQUIRED-0025,ACQUIRED-0025-N,0,Owner Occupied,ACQUIRED-0025-COLL-O,0.3952,OBO-ACQUIRED-0025,276613.43,ACQUIRED-0025,Broker,2018-11-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,M1 1AE,0,2026-12-30,RFLT,700000,EQRE,,Y,Monthly,Quarterly,290444.1,ACQUIRED-0025,SYN-ACQUIRED-0025,82,GB,CNEO,505420.65,,TLD33,North West,TLD33,TLD33,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,7.057,SONIA,1M,0,27.789577615267007,226291.92,814305,2026-06-30,Full survey,2026-06-30,2025-01-31,0,,0,PNNR,GBP,2021,TLH42,15,0,12,FXRL,N,ACQUIRED-0026,2045-02-28,ACQUIRED-0026-COLL-N,OBL-ACQUIRED-0026,ACQUIRED-0026-N,0,Owner Occupied,ACQUIRED-0026-COLL-O,0.2494,OBO-ACQUIRED-0026,192028.69,ACQUIRED-0026,Broker,2024-02-29,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,CB2 1TN,0,2026-12-30,RHOS,770000,EQRE,,Y,Monthly,Quarterly,201630.12,ACQUIRED-0026,SYN-ACQUIRED-0026,76,GB,CNEO,226291.92,,TLH42,East of England,TLH42,TLH42,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,7.452,SONIA,1M,0,31.366431864235842,100768.74,321263,2026-06-30,Full survey,2026-06-30,2025-01-31,0,,0,SFEM,GBP,2021,TLE42,15,0,12,FXRL,N,ACQUIRED-0027,2022-10-30,ACQUIRED-0027-COLL-N,OBL-ACQUIRED-0027,ACQUIRED-0027-N,0,Owner Occupied,ACQUIRED-0027-COLL-O,0.2813,OBO-ACQUIRED-0027,85787.0,ACQUIRED-0027,Broker,2024-04-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,LS1 4AP,0,2026-12-30,RHOS,305000,RMRT,,Y,Monthly,Quarterly,90076.35,ACQUIRED-0027,SYN-ACQUIRED-0027,82,GB,CNEO,100768.74,,TLE42,Yorkshire and The Humber,TLE42,TLE42,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,7.323,SONIA,1M,0,52.41396470767321,134286.15,256203,2026-06-30,Full survey,2026-06-30,2025-01-31,0,,0,PNNR,GBP,2021,TLG31,15,0,12,FXRL,N,ACQUIRED-0028,2047-01-30,ACQUIRED-0028-COLL-N,OBL-ACQUIRED-0028,ACQUIRED-0028-N,0,Owner Occupied,ACQUIRED-0028-COLL-O,0.4019,OBO-ACQUIRED-0028,90424.56,ACQUIRED-0028,Broker,2021-01-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,B1 1AA,0,2026-12-30,RBGL,225000,EQRE,,Y,Monthly,Quarterly,94945.79,ACQUIRED-0028,SYN-ACQUIRED-0028,83,GB,CNEO,134286.15,,TLG31,West Midlands,TLG31,TLG31,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,8.25,SONIA,1M,0,34.9473929545018,311136.29,890299,2026-06-30,Full survey,2026-06-30,2025-01-31,0,,0,PNNR,GBP,2021,TLJ16,15,0,12,FXRL,N,ACQUIRED-0029,2041-03-30,ACQUIRED-0029-COLL-N,OBL-ACQUIRED-0029,ACQUIRED-0029-N,0,Owner Occupied,ACQUIRED-0029-COLL-O,0.2574,OBO-ACQUIRED-0029,202064.74,ACQUIRED-0029,Broker,2021-03-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,RG1 2DP,0,2026-12-30,RBGL,785000,PURC,,Y,Monthly,Quarterly,212167.98,ACQUIRED-0029,SYN-ACQUIRED-0029,89,GB,CNEO,311136.29,,TLJ16,South East,TLJ16,TLJ16,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,6.995,SONIA,1M,0,44.01456257039037,207128.13,470590,2026-06-30,Full survey,2026-06-30,2025-01-31,0,,0,SFEM,GBP,2021,TLI35,15,0,12,FXRL,N,ACQUIRED-0030,2043-03-30,ACQUIRED-0030-COLL-N,OBL-ACQUIRED-0030,ACQUIRED-0030-N,0,Owner Occupied,ACQUIRED-0030-COLL-O,0.3623,OBO-ACQUIRED-0030,153993.93,ACQUIRED-0030,Broker,2022-03-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,SW1A 1AA,0,2026-12-30,RHOS,425000,RMRT,,Y,Monthly,Quarterly,161693.63,ACQUIRED-0030,SYN-ACQUIRED-0030,76,GB,CNEO,207128.13,,TLI35,London,TLI35,TLI35,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,6.532,SONIA,1M,0,47.91537992531057,251479.08,524840,2026-06-30,Full survey,2026-06-30,2025-01-31,0,,0,EMUK,GBP,2021,TLL52,15,0,12,FXRL,N,ACQUIRED-0031,2035-01-30,ACQUIRED-0031-COLL-N,OBL-ACQUIRED-0031,ACQUIRED-0031-N,0,Owner Occupied,ACQUIRED-0031-COLL-O,0.3679,OBO-ACQUIRED-0031,165564.32,ACQUIRED-0031,Broker,2020-01-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,CF10 1EP,0,2026-12-30,RFLT,450000,RMRT,,Y,Monthly,Quarterly,173842.54,ACQUIRED-0031,SYN-ACQUIRED-0031,87,GB,CNEO,251479.08,,TLL52,Wales,TLL52,TLL52,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,8.483,SONIA,1M,0,35.500272061627314,248576.1,700209,2026-06-30,Full survey,2026-06-30,2025-01-31,0,,0,PNNR,GBP,2021,TLH42,15,0,12,FXRL,N,ACQUIRED-0032,2040-09-30,ACQUIRED-0032-COLL-N,OBL-ACQUIRED-0032,ACQUIRED-0032-N,0,Owner Occupied,ACQUIRED-0032-COLL-O,0.2829,OBO-ACQUIRED-0032,181046.82,ACQUIRED-0032,Broker,2022-09-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,CB2 1TN,0,2026-12-30,RHOS,640000,EQRE,,Y,Monthly,Quarterly,190099.16,ACQUIRED-0032,SYN-ACQUIRED-0032,67,GB,CNEO,248576.1,,TLH42,East of England,TLH42,TLH42,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,6.285,SONIA,1M,0,22.154883604587745,54028.45,243867,2026-06-30,Full survey,2026-06-30,2025-01-31,0,,0,PNNR,GBP,2021,TLE42,15,0,12,FXRL,N,ACQUIRED-0033,2048-10-30,ACQUIRED-0033-COLL-N,OBL-ACQUIRED-0033,ACQUIRED-0033-N,0,Owner Occupied,ACQUIRED-0033-COLL-O,0.2159,OBO-ACQUIRED-0033,51817.09,ACQUIRED-0033,Broker,2025-10-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,LS1 4AP,0,2026-12-30,RHOS,240000,RENV,,Y,Monthly,Quarterly,54407.94,ACQUIRED-0033,SYN-ACQUIRED-0033,70,GB,CNEO,54028.45,,TLE42,Yorkshire and The Humber,TLE42,TLE42,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,8.338,SONIA,1M,0,46.19819196441624,237016.59,513043,2026-06-30,Full survey,2026-06-30,2025-01-31,0,,0,EMUK,GBP,2021,TLJ16,15,0,12,FXRL,N,ACQUIRED-0034,2049-07-30,ACQUIRED-0034-COLL-N,OBL-ACQUIRED-0034,ACQUIRED-0034-N,0,Owner Occupied,ACQUIRED-0034-COLL-O,0.4125,OBO-ACQUIRED-0034,202121.93,ACQUIRED-0034,Broker,2024-07-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,RG1 2DP,0,2026-12-30,RHOS,490000,EQRE,,Y,Monthly,Quarterly,212228.03,ACQUIRED-0034,SYN-ACQUIRED-0034,64,GB,CNEO,237016.59,,TLJ16,South East,TLJ16,TLJ16,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,7.078,SONIA,1M,0,33.11102089805139,103176.59,311608,2026-06-30,Full survey,2026-06-30,2025-01-31,0,,0,SFEM,GBP,2021,TLH42,15,0,12,FXRL,N,ACQUIRED-0035,2048-11-30,ACQUIRED-0035-COLL-N,OBL-ACQUIRED-0035,ACQUIRED-0035-N,0,Owner Occupied,ACQUIRED-0035-COLL-O,0.3076,OBO-ACQUIRED-0035,92268.51,ACQUIRED-0035,Broker,2024-11-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,CB2 1TN,0,2026-12-30,RBGL,300000,RENV,,Y,Monthly,Quarterly,96881.94,ACQUIRED-0035,SYN-ACQUIRED-0035,77,GB,CNEO,103176.59,,TLH42,East of England,TLH42,TLH42,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,6.439,SONIA,1M,0,40.96127003145125,232473.64,567545,2026-06-30,Full survey,2026-06-30,2025-01-31,0,,0,PNNR,GBP,2021,TLF14,15,0,12,FXRL,N,ACQUIRED-0036,2038-03-30,ACQUIRED-0036-COLL-N,OBL-ACQUIRED-0036,ACQUIRED-0036-N,0,Owner Occupied,ACQUIRED-0036-COLL-O,0.3594,OBO-ACQUIRED-0036,188683.08,ACQUIRED-0036,Broker,2023-03-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,NG1 5FS,0,2026-12-30,RBGL,525000,PURC,,Y,Monthly,Quarterly,198117.23,ACQUIRED-0036,SYN-ACQUIRED-0036,72,GB,CNEO,232473.64,,TLF14,East Midlands,TLF14,TLF14,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,7.683,SONIA,1M,0,31.63975774396009,259015.08,818638,2026-06-30,Full survey,2026-06-30,2025-01-31,0,,0,EMUK,GBP,2021,TLL52,15,0,12,FXRL,N,ACQUIRED-0037,2041-09-30,ACQUIRED-0037-COLL-N,OBL-ACQUIRED-0037,ACQUIRED-0037-N,0,Owner Occupied,ACQUIRED-0037-COLL-O,0.2886,OBO-ACQUIRED-0037,226526.6,ACQUIRED-0037,Broker,2024-09-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,CF10 1EP,0,2026-12-30,RFLT,785000,RMRT,,Y,Monthly,Quarterly,237852.93,ACQUIRED-0037,SYN-ACQUIRED-0037,84,GB,CNEO,259015.08,,TLL52,Wales,TLL52,TLL52,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,6.59,SONIA,1M,0,37.74232768137334,152141.21,403105,2026-06-30,Full survey,2026-06-30,2025-01-31,0,,0,SFEM,GBP,2021,TLL52,15,0,12,FXRL,N,SPV1-0001,2048-07-30,SPV1-0001-COLL-N,OBL-SPV1-0001,SPV1-0001-N,0,Owner Occupied,SPV1-0001-COLL-O,0.3484,OBO-SPV1-0001,134134.94,SPV1-0001,IFA,2024-07-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-07-30,CF10 1EP,0,2026-12-30,RFLT,385000,RMRT,,Y,Monthly,Quarterly,140841.69,SPV1-0001,SYN-SPV1-0001,65,GB,CNEO,152141.21,,TLL52,Wales,TLL52,TLL52,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
Active,0,Interest roll-up,0,,GBP,residential property,N,0,7.809,SONIA,1M,0,39.62331817675289,433793.71,1094794,2026-06-30,Full survey,2026-06-30,2025-01-31,0,,0,SFEM,GBP,2021,TLH42,15,0,12,FXRL,N,SPV1-0002,2042-08-30,SPV1-0002-COLL-N,OBL-SPV1-0002,SPV1-0002-N,0,Owner Occupied,SPV1-0002-COLL-O,0.3054,OBO-SPV1-0002,297780.57,SPV1-0002,IFA,2021-08-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2021-08-30,CB2 1TN,0,2026-12-30,RHOS,975000,PURC,,Y,Monthly,Quarterly,312669.6,SPV1-0002,SYN-SPV1-0002,84,GB,CNEO,433793.71,,TLH42,East of England,TLH42,TLH42,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
