account_status,allocated_losses,amortisation_type,arrears_balance,borrower_identifier,collateral_currency,collateral_type,credit_impaired_obligor,cumulative_recoveries,current_interest_rate,current_interest_rate_index,current_interest_rate_index_tenor,current_interest_rate_margin,current_loan_to_value,current_principal_balance,current_valuation_amount,current_valuation_date,current_valuation_method,data_cut_off_date,date_of_repurchase,default_amount,default_date,deposit_amount,employment_status,exposure_currency_denomination,geographic_region_classification,geographic_region_obligor,interest_rate_cap,interest_rate_floor,interest_rate_reset_interval,interest_rate_type,litigation,loan_identifier,maturity_date,new_collateral_identifier,new_obligor_identifier,new_underlying_exposure_identifier,number_of_days_in_arrears,occupancy_type,original_collateral_identifier,original_loan_to_value,original_obligor_identifier,original_principal_balance,original_underlying_exposure_identifier,origination_channel,origination_date,originator_legal_entity_identifier,originator_name,payment_due,pool_addition_date,postcode,prepayment_fee,principal_grace_period_end_date,property_type,purchase_price,purpose,redemption_date,resident,scheduled_interest_payment_frequency,scheduled_principal_payment_frequency,total_credit_limit,underlying_exposure_identifier,unique_identifier,youngest_borrower_age,originator_establishment_country,customer_type,current_outstanding_balance,accrued_interest,geographic_region_collateral,collateral_geography,geographic_region_obligor_itl3,geographic_region_collateral_itl3,geographic_region_classification_source,source_portfolio_id,source_portfolio_type,source_portfolio_label,acquisition_date,seller_name,portfolio_cohort
Active,0,Interest roll-up,0,,GBP,residential property,N,0,8.188,SONIA,1M,0,49.22112750110309,372587.2,756966,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Retired,GBP,2021,TLJ16,15,0,12,FXRL,N,ACQUIRED-0014,2037-03-30,ACQUIRED-0014-COLL-N,OBL-ACQUIRED-0014,ACQUIRED-0014-N,0,Owner Occupied,ACQUIRED-0014-COLL-O,0.3871,OBO-ACQUIRED-0014,265194.39,ACQUIRED-0014,Broker,2022-03-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,RG1 2DP,0,2026-11-30,RHOS,685000,RMRT,,Y,Monthly,Quarterly,278454.11,ACQUIRED-0014,SYN-ACQUIRED-0014,78,GB,CNEO,372587.2,,TLJ16,South East,TLJ16,TLJ16,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,6.095,SONIA,1M,0,60.079446068837505,559307.2,930946,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Retired,GBP,2021,TLL52,15,0,12,FXRL,N,ACQUIRED-0015,2037-06-30,ACQUIRED-0015-COLL-N,OBL-ACQUIRED-0015,ACQUIRED-0015-N,0,Owner Occupied,ACQUIRED-0015-COLL-O,0.4489,OBO-ACQUIRED-0015,345640.53,ACQUIRED-0015,Broker,2018-06-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,CF10 1EP,0,2026-11-30,RFLT,770000,PURC,,Y,Monthly,Quarterly,362922.56,ACQUIRED-0015,SYN-ACQUIRED-0015,75,GB,CNEO,559307.2,,TLL52,Wales,TLL52,TLL52,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,6.585,SONIA,1M,0,40.90320609650537,289197.12,707028,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Retired,GBP,2021,TLI35,15,0,12,FXRL,N,ACQUIRED-0016,2040-12-30,ACQUIRED-0016-COLL-N,OBL-ACQUIRED-0016,ACQUIRED-0016-N,0,Owner Occupied,ACQUIRED-0016-COLL-O,0.402,OBO-ACQUIRED-0016,281391.25,ACQUIRED-0016,Broker,2025-12-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,SW1A 1AA,0,2026-11-30,RHOS,700000,PURC,,Y,Monthly,Quarterly,295460.81,ACQUIRED-0016,SYN-ACQUIRED-0016,85,GB,CNEO,289197.12,,TLI35,London,TLI35,TLI35,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,8.074,SONIA,1M,0,29.347979493645067,158286.86,539345,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Retired,GBP,2021,TLD33,15,0,12,FXRL,N,ACQUIRED-0017,2041-01-30,ACQUIRED-0017-COLL-N,OBL-ACQUIRED-0017,ACQUIRED-0017-N,0,Owner Occupied,ACQUIRED-0017-COLL-O,0.2572,OBO-ACQUIRED-0017,131189.99,ACQUIRED-0017,Broker,2024-01-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,M1 1AE,0,2026-11-30,RHOS,510000,RMRT,,Y,Monthly,Quarterly,137749.49,ACQUIRED-0017,SYN-ACQUIRED-0017,76,GB,CNEO,158286.86,,TLD33,North West,TLD33,TLD33,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,7.757,SONIA,1M,0,58.427927020316986,838041.69,1434317,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Employed,GBP,2021,TLM13,15,0,12,FXRL,N,ACQUIRED-0018,2042-08-30,ACQUIRED-0018-COLL-N,OBL-ACQUIRED-0018,ACQUIRED-0018-N,0,Owner Occupied,ACQUIRED-0018-COLL-O,0.4076,OBO-ACQUIRED-0018,497281.07,ACQUIRED-0018,Broker,2019-08-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,EH1 1YZ,0,2026-11-30,RFLT,1220000,RENV,,Y,Monthly,Quarterly,522145.12,ACQUIRED-0018,SYN-ACQUIRED-0018,66,GB,CNEO,838041.69,,TLM13,Scotland,TLM13,TLM13,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,7.55,SONIA,1M,0,41.61240127302197,435925.69,1047586,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Retired,GBP,2021,TLI35,15,0,12,FXRL,N,ACQUIRED-0019,2038-12-30,ACQUIRED-0019-COLL-N,OBL-ACQUIRED-0019,ACQUIRED-0019-N,0,Owner Occupied,ACQUIRED-0019-COLL-O,0.3152,OBO-ACQUIRED-0019,289974.97,ACQUIRED-0019,Broker,2020-12-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,SW1A 1AA,0,2026-11-30,RFLT,920000,RENV,,Y,Monthly,Quarterly,304473.72,ACQUIRED-0019,SYN-ACQUIRED-0019,77,GB,CNEO,435925.69,,TLI35,London,TLI35,TLI35,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,7.305,SONIA,1M,0,52.042686582076136,125014.86,240216,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Retired,GBP,2021,TLM13,15,0,12,FXRL,N,ACQUIRED-0020,2048-09-30,ACQUIRED-0020-COLL-N,OBL-ACQUIRED-0020,ACQUIRED-0020-N,0,Owner Occupied,ACQUIRED-0020-COLL-O,0.4351,OBO-ACQUIRED-0020,95716.87,ACQUIRED-0020,Broker,2022-09-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,EH1 1YZ,0,2026-11-30,RBGL,220000,EQRE,,Y,Monthly,Quarterly,100502.71,ACQUIRED-0020,SYN-ACQUIRED-0020,74,GB,CNEO,125014.86,,TLM13,Scotland,TLM13,TLM13,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,8.786,SONIA,1M,0,27.109487913915288,325396.81,1200306,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Retired,GBP,2021,TLF14,15,0,12,FXRL,N,ACQUIRED-0021,2041-01-30,ACQUIRED-0021-COLL-N,OBL-ACQUIRED-0021,ACQUIRED-0021-N,0,Owner Occupied,ACQUIRED-0021-COLL-O,0.2337,OBO-ACQUIRED-0021,265279.92,ACQUIRED-0021,Broker,2024-01-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,NG1 5FS,0,2026-11-30,RHOS,1135000,RENV,,Y,Monthly,Quarterly,278543.92,ACQUIRED-0021,SYN-ACQUIRED-0021,62,GB,CNEO,325396.81,,TLF14,East Midlands,TLF14,TLF14,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,8.746,SONIA,1M,0,60.9391754199493,790055.69,1296466,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Employed,GBP,2021,TLI35,15,0,12,FXRL,N,ACQUIRED-0022,2045-05-30,ACQUIRED-0022-COLL-N,OBL-ACQUIRED-0022,ACQUIRED-0022-N,0,Owner Occupied,ACQUIRED-0022-COLL-O,0.4444,OBO-ACQUIRED-0022,511010.09,ACQUIRED-0022,Broker,2021-05-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,SW1A 1AA,0,2026-11-30,RHOS,1150000,PURC,,Y,Monthly,Quarterly,536560.59,ACQUIRED-0022,SYN-ACQUIRED-0022,86,GB,CNEO,790055.69,,TLI35,London,TLI35,TLI35,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,7.148,SONIA,1M,0,59.31503067195612,440628.23,742861,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Retired,GBP,2021,TLF14,15,0,12,FXRL,N,ACQUIRED-0023,2047-02-28,ACQUIRED-0023-COLL-N,OBL-ACQUIRED-0023,ACQUIRED-0023-N,0,Owner Occupied,ACQUIRED-0023-COLL-O,0.4627,OBO-ACQUIRED-0023,303094.54,ACQUIRED-0023,Broker,2021-02-28,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,NG1 5FS,0,2026-11-30,RHOS,655000,RMRT,,Y,Monthly,Quarterly,318249.27,ACQUIRED-0023,SYN-ACQUIRED-0023,63,GB,CNEO,440628.23,,TLF14,East Midlands,TLF14,TLF14,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,6.245,SONIA,1M,0,54.12501611770942,226672.32,418794,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Employed,GBP,2021,TLM13,15,0,12,FXRL,N,ACQUIRED-0024,2046-03-30,ACQUIRED-0024-COLL-N,OBL-ACQUIRED-0024,ACQUIRED-0024-N,0,Owner Occupied,ACQUIRED-0024-COLL-O,0.444,OBO-ACQUIRED-0024,164298.32,ACQUIRED-0024,Broker,2021-03-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,EH1 1YZ,0,2026-11-30,RFLT,370000,RENV,,Y,Monthly,Quarterly,172513.24,ACQUIRED-0024,SYN-ACQUIRED-0024,76,GB,CNEO,226672.32,,TLM13,Scotland,TLM13,TLM13,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,8.716,SONIA,1M,0,48.404719957389275,602521.14,1244757,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Self employed,GBP,2021,TLK51,15,0,12,FXRL,N,ACQUIRED-0025,2037-09-30,ACQUIRED-0025-COLL-N,OBL-ACQUIRED-0025,ACQUIRED-0025-N,0,Owner Occupied,ACQUIRED-0025-COLL-O,0.3844,OBO-ACQUIRED-0025,438206.88,ACQUIRED-0025,Broker,2022-09-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,BS1 5AH,0,2026-11-30,RHOS,1140000,PURC,,Y,Monthly,Quarterly,460117.22,ACQUIRED-0025,SYN-ACQUIRED-0025,87,GB,CNEO,602521.14,,TLK51,South West,TLK51,TLK51,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,7.975,SONIA,1M,0,59.921552878498915,502083.89,837902,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Self employed,GBP,2021,TLD33,15,0,12,FXRL,N,ACQUIRED-0026,2036-11-30,ACQUIRED-0026-COLL-N,OBL-ACQUIRED-0026,ACQUIRED-0026-N,0,Owner Occupied,ACQUIRED-0026-COLL-O,0.3952,OBO-ACQUIRED-0026,276613.43,ACQUIRED-0026,Broker,2018-11-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,M1 1AE,0,2026-11-30,RFLT,700000,EQRE,,Y,Monthly,Quarterly,290444.1,ACQUIRED-0026,SYN-ACQUIRED-0026,82,GB,CNEO,502083.89,,TLD33,North West,TLD33,TLD33,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,7.057,SONIA,1M,0,27.682382588943483,224968.91,812679,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Retired,GBP,2021,TLH42,15,0,12,FXRL,N,ACQUIRED-0027,2045-02-28,ACQUIRED-0027-COLL-N,OBL-ACQUIRED-0027,ACQUIRED-0027-N,0,Owner Occupied,ACQUIRED-0027-COLL-O,0.2494,OBO-ACQUIRED-0027,192028.69,ACQUIRED-0027,Broker,2024-02-29,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,CB2 1TN,0,2026-11-30,RHOS,770000,EQRE,,Y,Monthly,Quarterly,201630.12,ACQUIRED-0027,SYN-ACQUIRED-0027,76,GB,CNEO,224968.91,,TLH42,East of England,TLH42,TLH42,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,7.452,SONIA,1M,0,31.235171011346697,100146.83,320622,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Self employed,GBP,2021,TLE42,15,0,12,FXRL,N,ACQUIRED-0028,2050-04-30,ACQUIRED-0028-COLL-N,OBL-ACQUIRED-0028,ACQUIRED-0028-N,0,Owner Occupied,ACQUIRED-0028-COLL-O,0.2813,OBO-ACQUIRED-0028,85787.0,ACQUIRED-0028,Broker,2024-04-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,LS1 4AP,0,2026-11-30,RHOS,305000,RMRT,,Y,Monthly,Quarterly,90076.35,ACQUIRED-0028,SYN-ACQUIRED-0028,82,GB,CNEO,100146.83,,TLE42,Yorkshire and The Humber,TLE42,TLE42,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,7.323,SONIA,1M,0,52.20016269574332,133471.64,255692,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Retired,GBP,2021,TLG31,15,0,12,FXRL,N,ACQUIRED-0029,2047-01-30,ACQUIRED-0029-COLL-N,OBL-ACQUIRED-0029,ACQUIRED-0029-N,0,Owner Occupied,ACQUIRED-0029-COLL-O,0.4019,OBO-ACQUIRED-0029,90424.56,ACQUIRED-0029,Broker,2021-01-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,B1 1AA,0,2026-11-30,RBGL,225000,EQRE,,Y,Monthly,Quarterly,94945.79,ACQUIRED-0029,SYN-ACQUIRED-0029,83,GB,CNEO,133471.64,,TLG31,West Midlands,TLG31,TLG31,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,8.25,SONIA,1M,0,34.77818669655901,309011.84,888522,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Retired,GBP,2021,TLJ16,15,0,12,FXRL,N,ACQUIRED-0030,2041-03-30,ACQUIRED-0030-COLL-N,OBL-ACQUIRED-0030,ACQUIRED-0030-N,0,Owner Occupied,ACQUIRED-0030-COLL-O,0.2574,OBO-ACQUIRED-0030,202064.74,ACQUIRED-0030,Broker,2021-03-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,RG1 2DP,0,2026-11-30,RBGL,785000,PURC,,Y,Monthly,Quarterly,212167.98,ACQUIRED-0030,SYN-ACQUIRED-0030,89,GB,CNEO,309011.84,,TLJ16,South East,TLJ16,TLJ16,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,6.995,SONIA,1M,0,43.84697147456302,205927.74,469651,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Self employed,GBP,2021,TLI35,15,0,12,FXRL,N,ACQUIRED-0031,2043-03-30,ACQUIRED-0031-COLL-N,OBL-ACQUIRED-0031,ACQUIRED-0031-N,0,Owner Occupied,ACQUIRED-0031-COLL-O,0.3623,OBO-ACQUIRED-0031,153993.93,ACQUIRED-0031,Broker,2022-03-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,SW1A 1AA,0,2026-11-30,RHOS,425000,RMRT,,Y,Monthly,Quarterly,161693.63,ACQUIRED-0031,SYN-ACQUIRED-0031,76,GB,CNEO,205927.74,,TLI35,London,TLI35,TLI35,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,6.532,SONIA,1M,0,47.75122997061816,250117.6,523793,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Employed,GBP,2021,TLL52,15,0,12,FXRL,N,ACQUIRED-0032,2035-01-30,ACQUIRED-0032-COLL-N,OBL-ACQUIRED-0032,ACQUIRED-0032-N,0,Owner Occupied,ACQUIRED-0032-COLL-O,0.3679,OBO-ACQUIRED-0032,165564.32,ACQUIRED-0032,Broker,2020-01-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,CF10 1EP,0,2026-11-30,RFLT,450000,RMRT,,Y,Monthly,Quarterly,173842.54,ACQUIRED-0032,SYN-ACQUIRED-0032,87,GB,CNEO,250117.6,,TLL52,Wales,TLL52,TLL52,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,8.483,SONIA,1M,0,35.32159768521102,246831.21,698811,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Retired,GBP,2021,TLH42,15,0,12,FXRL,N,ACQUIRED-0033,2040-09-30,ACQUIRED-0033-COLL-N,OBL-ACQUIRED-0033,ACQUIRED-0033-N,0,Owner Occupied,ACQUIRED-0033-COLL-O,0.2829,OBO-ACQUIRED-0033,181046.82,ACQUIRED-0033,Broker,2022-09-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,CB2 1TN,0,2026-11-30,RHOS,640000,EQRE,,Y,Monthly,Quarterly,190099.16,ACQUIRED-0033,SYN-ACQUIRED-0033,67,GB,CNEO,246831.21,,TLH42,East of England,TLH42,TLH42,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,6.285,SONIA,1M,0,22.08355246938943,53746.95,243380,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Retired,GBP,2021,TLE42,15,0,12,FXRL,N,ACQUIRED-0034,2048-10-30,ACQUIRED-0034-COLL-N,OBL-ACQUIRED-0034,ACQUIRED-0034-N,0,Owner Occupied,ACQUIRED-0034-COLL-O,0.2159,OBO-ACQUIRED-0034,51817.09,ACQUIRED-0034,Broker,2025-10-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,LS1 4AP,0,2026-11-30,RHOS,240000,RENV,,Y,Monthly,Quarterly,54407.94,ACQUIRED-0034,SYN-ACQUIRED-0034,70,GB,CNEO,53746.95,,TLE42,Yorkshire and The Humber,TLE42,TLE42,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,8.338,SONIA,1M,0,45.97116122643886,235381.08,512019,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Employed,GBP,2021,TLJ16,15,0,12,FXRL,N,ACQUIRED-0035,2049-07-30,ACQUIRED-0035-COLL-N,OBL-ACQUIRED-0035,ACQUIRED-0035-N,0,Owner Occupied,ACQUIRED-0035-COLL-O,0.4125,OBO-ACQUIRED-0035,202121.93,ACQUIRED-0035,Broker,2024-07-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,RG1 2DP,0,2026-11-30,RHOS,490000,EQRE,,Y,Monthly,Quarterly,212228.03,ACQUIRED-0035,SYN-ACQUIRED-0035,64,GB,CNEO,235381.08,,TLJ16,South East,TLJ16,TLJ16,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,7.078,SONIA,1M,0,32.98270340143929,102571.59,310986,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Self employed,GBP,2021,TLH42,15,0,12,FXRL,N,ACQUIRED-0036,2048-11-30,ACQUIRED-0036-COLL-N,OBL-ACQUIRED-0036,ACQUIRED-0036-N,0,Owner Occupied,ACQUIRED-0036-COLL-O,0.3076,OBO-ACQUIRED-0036,92268.51,ACQUIRED-0036,Broker,2024-11-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,CB2 1TN,0,2026-11-30,RBGL,300000,RENV,,Y,Monthly,Quarterly,96881.94,ACQUIRED-0036,SYN-ACQUIRED-0036,77,GB,CNEO,102571.59,,TLH42,East of England,TLH42,TLH42,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,6.439,SONIA,1M,0,40.824149205878406,231232.88,566412,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Retired,GBP,2021,TLF14,15,0,12,FXRL,N,ACQUIRED-0037,2038-03-30,ACQUIRED-0037-COLL-N,OBL-ACQUIRED-0037,ACQUIRED-0037-N,0,Owner Occupied,ACQUIRED-0037-COLL-O,0.3594,OBO-ACQUIRED-0037,188683.08,ACQUIRED-0037,Broker,2023-03-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,NG1 5FS,0,2026-11-30,RBGL,525000,PURC,,Y,Monthly,Quarterly,198117.23,ACQUIRED-0037,SYN-ACQUIRED-0037,72,GB,CNEO,231232.88,,TLF14,East Midlands,TLF14,TLF14,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,7.683,SONIA,1M,0,31.5013500545897,257367.29,817004,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Employed,GBP,2021,TLL52,15,0,12,FXRL,N,ACQUIRED-0038,2041-09-30,ACQUIRED-0038-COLL-N,OBL-ACQUIRED-0038,ACQUIRED-0038-N,0,Owner Occupied,ACQUIRED-0038-COLL-O,0.2886,OBO-ACQUIRED-0038,226526.6,ACQUIRED-0038,Broker,2024-09-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-09-30,CF10 1EP,0,2026-11-30,RFLT,785000,RMRT,,Y,Monthly,Quarterly,237852.93,ACQUIRED-0038,SYN-ACQUIRED-0038,84,GB,CNEO,257367.29,,TLL52,Wales,TLL52,TLL52,configured_nuts_classification_year,alp_acquired,acquired,ALP Acquired Back Book,2024-09-30,,alp_acquired
Active,0,Interest roll-up,0,,GBP,residential property,N,0,6.59,SONIA,1M,0,37.611206534410805,151310.26,402301,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Self employed,GBP,2021,TLL52,15,0,12,FXRL,N,SPV1-0001,2048-07-30,SPV1-0001-COLL-N,OBL-SPV1-0001,SPV1-0001-N,0,Owner Occupied,SPV1-0001-COLL-O,0.3484,OBO-SPV1-0001,134134.94,SPV1-0001,IFA,2024-07-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-07-30,CF10 1EP,0,2026-11-30,RFLT,385000,RMRT,,Y,Monthly,Quarterly,140841.69,SPV1-0001,SYN-SPV1-0001,65,GB,CNEO,151310.26,,TLL52,Wales,TLL52,TLL52,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
Active,0,Interest roll-up,0,,GBP,residential property,N,0,7.809,SONIA,1M,0,39.445863067208855,430989.05,1092609,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Self employed,GBP,2021,TLH42,15,0,12,FXRL,N,SPV1-0002,2042-08-30,SPV1-0002-COLL-N,OBL-SPV1-0002,SPV1-0002-N,0,Owner Occupied,SPV1-0002-COLL-O,0.3054,OBO-SPV1-0002,297780.57,SPV1-0002,IFA,2021-08-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2021-08-30,CB2 1TN,0,2026-11-30,RHOS,975000,PURC,,Y,Monthly,Quarterly,312669.6,SPV1-0002,SYN-SPV1-0002,84,GB,CNEO,430989.05,,TLH42,East of England,TLH42,TLH42,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
Active,0,Interest roll-up,0,,GBP,residential property,N,0,7.334,SONIA,1M,0,35.40187360043819,87900.02,248292,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Retired,GBP,2021,TLH42,15,0,12,FXRL,N,SPV1-0003,2042-12-30,SPV1-0003-COLL-N,OBL-SPV1-0003,SPV1-0003-N,0,Owner Occupied,SPV1-0003-COLL-O,0.3302,OBO-SPV1-0003,79250.83,SPV1-0003,IFA,2024-12-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-12-30,CB2 1TN,0,2026-11-30,RHOS,240000,PURC,,Y,Monthly,Quarterly,83213.37,SPV1-0003,SYN-SPV1-0003,75,GB,CNEO,87900.02,,TLH42,East of England,TLH42,TLH42,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
Active,0,Interest roll-up,0,,GBP,residential property,N,0,7.559,SONIA,1M,0,38.255693356808166,521052.49,1362026,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Self employed,GBP,2021,TLD33,15,0,12,FXRL,N,SPV1-0004,2043-04-30,SPV1-0004-COLL-N,OBL-SPV1-0004,SPV1-0004-N,0,Owner Occupied,SPV1-0004-COLL-O,0.3102,OBO-SPV1-0004,383047.77,SPV1-0004,IFA,2022-04-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2022-04-30,M1 1AE,0,2026-11-30,RHOS,1235000,RMRT,,Y,Monthly,Quarterly,402200.16,SPV1-0004,SYN-SPV1-0004,84,GB,CNEO,521052.49,,TLD33,North West,TLD33,TLD33,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
