1051,,,,,,,,,,,Algorithm: CurrencyAmount,,,,,,,,,,,,,,"The number of fractional digits (or minor unit of currency) must comply with ISO 4217.
Note: The decimal separator is a dot.",,,,
1052,,,,,,,,,,Sign,,,239,E,SESL12,AUM - EU,,"xs:boolean
",,<Sgn>,[0..1],,PlusOrMinusIndicator,,"Indicates that the amount value is positive or negative.
Usage: PlusOrMinusIndicator may take the following values:
    - True and 1 means Plus
    - False and 0 means Minus
When absent, the amount is positive.",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/CollsdLnOblgtnMgr/GnlAtttrbts/AsstUdrMgmtDtls/EurpnAsstUdrMgmt/Sgn,,,
1053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,,,,,,,,,EuropeanCollateralisedLoanObligationUnderManagement,,,,,P,SESL13,AUM - EU CLOs,,,,<EurpnCollsdLnOblgtnUdrMgmt>,[1..1],AmountAndDirection53,,,Total EU CLOs under management.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/CollsdLnOblgtnMgr/GnlAtttrbts/AsstUdrMgmtDtls/EurpnCollsdLnOblgtnUdrMgmt,,,
1055,,,,,,,,,,Amount,,,240,E,SESL13,AUM - EU CLOs,"1) The currency field must contain a valid ISO currency code

2) The numerical field must be equal to or greater than 0","xs:decimal
fractionDigits: 5
minInclusive: 0
totalDigits: 18",,<Amt>,[1..1],,ActiveOrHistoricCurrencyAndAmount,,"Amount of money that results in an increase (positively signed) or decrease (negatively signed), with specification of the currency.",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/CollsdLnOblgtnMgr/GnlAtttrbts/AsstUdrMgmtDtls/EurpnCollsdLnOblgtnUdrMgmt/Amt,,,
1056,,,,,,,,,,,Xml Attribute Currency,,241,E,SESL13,AUM - EU CLOs,1) The currency field must contain a valid ISO currency code,"xs:string
Pattern: [A-Z]{3,3}",,<Ccy>,[1..1],,ActiveOrHistoricCurrencyCode,,Medium of exchange of currency.,,,,
1057,,,,,,,,,,,,Algorithm: ActiveOrHistoricCurrency,,,,,,,,,,,,,"The Currency Code must be registered, or have already been registered. Valid active or historic currency codes are registered with the ISO 4217 Maintenance Agency, consist of three (3) contiguous letters, and may be or not be withdrawn on the day the message containing the Currency is exchanged.",,,,
1058,,,,,,,,,,,Algorithm: CurrencyAmount,,,,,,,,,,,,,,"The number of fractional digits (or minor unit of currency) must comply with ISO 4217.
Note: The decimal separator is a dot.",,,,
1059,,,,,,,,,,Sign,,,243,E,SESL13,AUM - EU CLOs,,"xs:boolean
",,<Sgn>,[0..1],,PlusOrMinusIndicator,,"Indicates that the amount value is positive or negative.
Usage: PlusOrMinusIndicator may take the following values:
    - True and 1 means Plus
    - False and 0 means Minus
When absent, the amount is positive.",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/CollsdLnOblgtnMgr/GnlAtttrbts/AsstUdrMgmtDtls/EurpnCollsdLnOblgtnUdrMgmt/Sgn,,,
1060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,,,,,,,Performance,,,,,,,P,,,,,,<Prfrmnc>,[1..1],CollateralisedLoanObligationManagerPerformance1,,,CLO manager performance information.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/CollsdLnOblgtnMgr/Prfrmnc,,,
1064,,,,,,,,DefaultRate1Year,,,,,244,E,SESL19,Default Rate - 1 year,1) Value must be equal to or greater than 0 and equal to or less than 100,"xs:decimal
fractionDigits: 10
totalDigits: 11",,<DfltRate1Yr>,[1..1],,PercentageRate,,"Average annualised default rate on the CLO securitisation-related assets managed by the CLO manager, trailing 1 year.",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/CollsdLnOblgtnMgr/Prfrmnc/DfltRate1Yr,,,
1065,,,,,,,,DefaultRate5Years,,,,,245,E,SESL20,Default Rate - 5 years,1) Value must be equal to or greater than 0 and equal to or less than 100,"xs:decimal
fractionDigits: 10
totalDigits: 11",,<DfltRate5Yrs>,[1..1],,PercentageRate,,"Average annualised default rate on the CLO securitisation-related assets managed by the CLO manager, trailing 5 years.",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/CollsdLnOblgtnMgr/Prfrmnc/DfltRate5Yrs,,,
1066,,,,,,,,DefaultRate10Years,,,,,246,E,SESL21,Default Rate - 10 years,1) Value must be equal to or greater than 0 and equal to or less than 100,"xs:decimal
fractionDigits: 10
totalDigits: 11",,<DfltRate10Yrs>,[1..1],,PercentageRate,,"Average annualised default rate on the CLO securitisation-related assets managed by the CLO manager, trailing 10 years.",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/CollsdLnOblgtnMgr/Prfrmnc/DfltRate10Yrs,,,
1067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,,,,,,ProtectionInstrument,,,,,,,,P,,,,,,<PrtcnInstrm>,[0..n],ProtectionInstrumentData1,,,Synthetic coverage information section.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm,,,
1070,,,,,,,Identifier,,,,,,247,E,SESV2,Protection Instrument Identifier,NONE (free text),"xs:string
maxLength: 1000
minLength: 1
",,<Idr>,[1..1],,Max1000Text,,The unique identifier of the protection instrument. The reporting entity must not amend this unique identifier.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Idr,,,
1071,,,,,,,Feature,,,,,,,P,,,,,,<Featr>,[1..1],ProtectionFeature1,,,Protection features description.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Featr,,,
1072,,,,,,,,ProtectionType,,,,,248,E,SESV3,Protection Type,"NONE (this is an enumeration, controlled as XSD level)",enumeration,,<PrtcnTp>,[1..1],,ProtectionType1Code,,Type of protection instrument used.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Featr/PrtcnTp,,,
1073,,,,,,,,,,,,,,C,SESV3,Protection Type,,,,,,,CDSX,CreditDefaultSwap,Protection instrument used is credit default swap.,,,,
1074,,,,,,,,,,,,,,C,SESV3,Protection Type,,,,,,,CINS,CreditInsurance,Protection instrument used is credit insurance.,,,,
1075,,,,,,,,,,,,,,C,SESV3,Protection Type,,,,,,,CLKN,CreditLinkedNote,Protection instrument used is credit-linked note.,,,,
1076,,,,,,,,,,,,,,C,SESV3,Protection Type,,,,,,,FGUA,FinancialGuarantee,"Protection instrument used is financial guarantee, also known as unfunded credit risk mitigation.",,,,
1077,,,,,,,,,,,,,,C,SESV3,Protection Type,,,,,,,OTHR,Other,Any other protection instrument used.,,,,
1078,,,,,,,,,,,,,,C,SESV3,Protection Type,,,,,,,TRES,TotalReturnSwap,Protection instrument used is total return swap.,,,,
1079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,,,,,,,,ProtectionInstrumentISIN,,,,,,P,SESV4,Protection Instrument International Securities Identification Number,,,,<PrtcnInstrmISIN>,[1..1],ISINIdentifier1Choice,,,"Enter in the ISIN code of the protection instrument, where applicable.",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Featr/PrtcnInstrmISIN,,,
1081,,,,,,,,,ISIN,,,,249,E,SESV4,Protection Instrument International Securities Identification Number,"1) Could validate against a conclusive ISIN reference list, if available

2) If there is no such availability, then at minimum the ISIN format and checksum should be validated","xs:string
Pattern: [A-Z]{2,2}[A-Z0-9]{9,9}[0-9]{1,1}
",or,<ISIN>,[1..n],,ISINOct2015Identifier,,International Securities Identification Number (ISIN) code.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Featr/PrtcnInstrmISIN/ISIN,,,
1082,,,,,,,,,NoDataOption,,,,,P,SESV4,Protection Instrument International Securities Identification Number,,,or,<NoDataOptn>,[1..1],NoDataJustification3Choice,,,Reason for not providing ISIN code.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Featr/PrtcnInstrmISIN/NoDataOptn,,,
1083,,,,,,,,,,NoData,,,250,E,SESV4,Protection Instrument International Securities Identification Number,"NONE (this is an enumeration, controlled as XSD level)",enumeration,or,<NoData>,[1..1],,NoDataAllowedJustification3Code,,Options for field values when data is not available.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Featr/PrtcnInstrmISIN/NoDataOptn/NoData,,,
1084,,,,,,,,,,,,,,C,SESV4,Protection Instrument International Securities Identification Number,,,,,,,ND5,NoData5,Not applicable.,,,,
1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,,,,,,,,GoverningLaw,,,,,251,E,SESV8,Governing Law,1) Must be a valid ISO country code,"xs:string
Pattern: [A-Z]{2,2}
",,<GovngLaw>,[1..1],,CountryCode,,Jurisdiction governing the protection agreement.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Featr/GovngLaw,,,
1089,,,,,,,,,Algorithm: Country,,,,,,,,,,,,,,,,"The code is checked against the list of country names obtained from the United Nations (ISO 3166, Alpha-2 code).",,,,
1090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,,,,,,,,AgreementType,,,,,252,E,SESV9,ISDA Master Agreement,"NONE (this is an enumeration, controlled as XSD level)",enumeration,,<AgrmtTp>,[1..1],,AgreementType1Code,,Basis for protection documentation.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Featr/AgrmtTp,,,
1092,,,,,,,,,,,,,,C,SESV9,ISDA Master Agreement,,,,,,,ISDA,ISDAAgreement2002,Basis for protection documentation is ISDA Agreement 2002.,,,,
1093,,,,,,,,,,,,,,C,SESV9,ISDA Master Agreement,,,,,,,IS14,ISDAAgreement2014,Basis for protection documentation is ISDA Agreement 2014.,,,,
1094,,,,,,,,,,,,,,C,SESV9,ISDA Master Agreement,,,,,,,ISOT,ISDAAgreementOther,Basis for protection documentation is any other ISDA Agreement.,,,,
1095,,,,,,,,,,,,,,C,SESV9,ISDA Master Agreement,,,,,,,OTHR,Other,Any other master agreement.,,,,
1096,,,,,,,,,,,,,,C,SESV9,ISDA Master Agreement,,,,,,,DERV,Rhamenvertrag,Basis for protection documentation is rhamenvertrag.,,,,
1097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,,,,,,,,DefaultAndTerminationEvent,,,,,,P,SESV10,Default And Termination Events,,,,<DfltAndTermntnEvt>,[1..1],DefaultAndTerminationEventListing1Choice,,,Where the protection arrangement events of default and termination events are listed.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Featr/DfltAndTermntnEvt,,,
1099,,,,,,,,,Code,,,,253,E,SESV10,Default And Termination Events,"NONE (this is an enumeration, controlled as XSD level)",enumeration,or,<Cd>,[1..1],,DefaultAndTerminationEvent1Code,,Protection arrangement events of default and termination events listed,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Featr/DfltAndTermntnEvt/Cd,,,
1100,,,,,,,,,,,,,,C,SESV10,Default And Termination Events,,,,,,,OTHR,OtherBespoke,Any other place where the protection arrangement events of default and termination events are listed.,,,,
1101,,,,,,,,,,,,,,C,SESV10,Default And Termination Events,,,,,,,ISDA,ScheduleToTheISDA2002,Protection arrangement events of default and termination events are listed in Schedule to the ISDA 2002.,,,,
1102,,,,,,,,,,,,,,C,SESV10,Default And Termination Events,,,,,,,IS14,ScheduleToTheISDA2014,Protection arrangement events of default and termination events are listed in Schedule to the ISDA 2014.,,,,
1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,,,,,,,,,NoDataOption,,,,,P,SESV10,Default And Termination Events,,,or,<NoDataOptn>,[1..1],NoDataJustification3Choice,,,Reason for not providing data for default and termination events.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Featr/DfltAndTermntnEvt/NoDataOptn,,,
1105,,,,,,,,,,NoData,,,254,E,SESV10,Default And Termination Events,"NONE (this is an enumeration, controlled as XSD level)",enumeration,or,<NoData>,[1..1],,NoDataAllowedJustification3Code,,Options for field values when data is not available.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Featr/DfltAndTermntnEvt/NoDataOptn/NoData,,,
1106,,,,,,,,,,,,,,C,SESV10,Default And Termination Events,,,,,,,ND5,NoData5,Not applicable.,,,,
1107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,,,,,,,,SyntheticSecuritisationType,,,,,255,E,SESV11,Synthetic Securitisation Type,"NONE (this is an enumeration, controlled at XSD level)","xs:boolean
",,<SynthtcScrtstnTp>,[1..1],,YesNoIndicator,,Is this a 'balance sheet synthetic securitisation'?,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Featr/SynthtcScrtstnTp,,,
1111,,,,,,,,ProtectionTerminationDate,,,,,,P,SESV19,Protection Termination Date,,,,<PrtcnTermntnDt>,[1..1],ISODate2Choice,,,Enter the contractual date at which the protection is scheduled to expire / be terminated.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Featr/PrtcnTermntnDt,,,
1112,,,,,,,,,Date,,,,256,E,SESV19,Protection Termination Date,1) Must be greater than the Data Cut-off Date,"xs:date
",or,<Dt>,[1..1],,ISODate,,Date of the event.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Featr/PrtcnTermntnDt/Dt,,,
1113,,,,,,,,,NoDataOption,,,,,P,SESV19,Protection Termination Date,,,or,<NoDataOptn>,[1..1],NoDataJustification3Choice,,,Reason for not providing date.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Featr/PrtcnTermntnDt/NoDataOptn,,,
1114,,,,,,,,,,NoData,,,257,E,SESV19,Protection Termination Date,"NONE (this is an enumeration, controlled as XSD level)",enumeration,or,<NoData>,[1..1],,NoDataAllowedJustification3Code,,Options for field values when data is not available.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Featr/PrtcnTermntnDt/NoDataOptn/NoData,,,
1115,,,,,,,,,,,,,,C,SESV19,Protection Termination Date,,,,,,,ND5,NoData5,Not applicable.,,,,
1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,,,,,,,,CollateralSubstitutable,,,,,258,E,SESV25,Collateral Substitutable,"NONE (this is an enumeration, controlled at XSD level)","xs:boolean
",,<CollSubstibl>,[1..1],,YesNoIndicator,,"Where collateral is held, can the assets in the collateral portfolio be substituted? This field is expected to be completed for funded synthetic arrangements, or where otherwise applicable (e.g. cash is held as collateral for protection payments).",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Featr/CollSubstibl,,,
1120,,,,,,,,CollateralCoverageRequirement,,,,,,P,SESV26,Collateral Coverage Requirements,,,,<CollCvrgRqrmnt>,[1..1],PercentageRate2Choice,,,"Where collateral is held, enter the percentage (in terms of protection notional) coverage requirement, as stipulated in the securitisation documentation. This field is expected to be completed for funded synthetic arrangements, or where otherwise applicable (e.g. cash is held as collateral for protection payments).",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Featr/CollCvrgRqrmnt,,,
1121,,,,,,,,,Rate,,,,259,E,SESV26,Collateral Coverage Requirements,1) Value must be equal to or greater than 0,"xs:decimal
fractionDigits: 10
totalDigits: 11",or,<Rate>,[1..1],,PercentageRate,,Give the percentage (e.g. 0.05 represents 5% and 0.9525 represents 95.25%).,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Featr/CollCvrgRqrmnt/Rate,,,
1122,,,,,,,,,NoDataOption,,,,,P,SESV26,Collateral Coverage Requirements,,,or,<NoDataOptn>,[1..1],NoDataJustification3Choice,,,Reason for not providing percentage.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Featr/CollCvrgRqrmnt/NoDataOptn,,,
1123,,,,,,,,,,NoData,,,260,E,SESV26,Collateral Coverage Requirements,"NONE (this is an enumeration, controlled as XSD level)",enumeration,or,<NoData>,[1..1],,NoDataAllowedJustification3Code,,Options for field values when data is not available.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Featr/CollCvrgRqrmnt/NoDataOptn/NoData,,,
1124,,,,,,,,,,,,,,C,SESV26,Collateral Coverage Requirements,,,,,,,ND5,NoData5,Not applicable.,,,,
1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,,,,,,,,CollateralInitialMargin,,,,,,P,SESV27,Collateral Initial Margin,,,,<CollInitlMrgn>,[1..1],Monetary2Choice,,,"If a repo is used, enter the initial margin required for eligible investments (collateral), as stipulated in the securitisation documentation. This field is expected to be completed for funded synthetic arrangements, or where otherwise applicable (e.g. cash is held as collateral for protection payments).
Include the currency in which the amount is denominated, using {CURRENCYCODE_3} format.",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Featr/CollInitlMrgn,,,
1129,,,,,,,,,Value,,,,,P,SESV27,Collateral Initial Margin,,,or,<Val>,[1..1],AmountAndDirection53,,,"Value and currency of amount.
Include the currency in which the amount is denominated, using {CURRENCYCODE_3} format.",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Featr/CollInitlMrgn/Val,,,
1130,,,,,,,,,,Amount,,,261,E,SESV27,Collateral Initial Margin,"1) The currency field must contain a valid ISO currency code

2) The numerical field must be equal to or greater than 0","xs:decimal
fractionDigits: 5
minInclusive: 0
totalDigits: 18",,<Amt>,[1..1],,ActiveOrHistoricCurrencyAndAmount,,"Amount of money that results in an increase (positively signed) or decrease (negatively signed), with specification of the currency.",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Featr/CollInitlMrgn/Val/Amt,,,
1131,,,,,,,,,,,Xml Attribute Currency,,262,E,SESV27,Collateral Initial Margin,1) The currency field must contain a valid ISO currency code,"xs:string
Pattern: [A-Z]{3,3}",,<Ccy>,[1..1],,ActiveOrHistoricCurrencyCode,,Medium of exchange of currency.,,,,
1132,,,,,,,,,,,,Algorithm: ActiveOrHistoricCurrency,,,,,,,,,,,,,"The Currency Code must be registered, or have already been registered. Valid active or historic currency codes are registered with the ISO 4217 Maintenance Agency, consist of three (3) contiguous letters, and may be or not be withdrawn on the day the message containing the Currency is exchanged.",,,,
1133,,,,,,,,,,,Algorithm: CurrencyAmount,,,,,,,,,,,,,,"The number of fractional digits (or minor unit of currency) must comply with ISO 4217.
Note: The decimal separator is a dot.",,,,
1134,,,,,,,,,,Sign,,,264,E,SESV27,Collateral Initial Margin,,"xs:boolean
",,<Sgn>,[0..1],,PlusOrMinusIndicator,,"Indicates that the amount value is positive or negative.
Usage: PlusOrMinusIndicator may take the following values:
    - True and 1 means Plus
    - False and 0 means Minus
When absent, the amount is positive.",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Featr/CollInitlMrgn/Val/Sgn,,,
1135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,,,,,,,,,NoDataOption,,,,,P,SESV27,Collateral Initial Margin,,,or,<NoDataOptn>,[1..1],NoDataJustification3Choice,,,Reason for not providing data for amount and currency.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Featr/CollInitlMrgn/NoDataOptn,,,
1137,,,,,,,,,,NoData,,,265,E,SESV27,Collateral Initial Margin,"NONE (this is an enumeration, controlled as XSD level)",enumeration,or,<NoData>,[1..1],,NoDataAllowedJustification3Code,,Options for field values when data is not available.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Featr/CollInitlMrgn/NoDataOptn/NoData,,,
1138,,,,,,,,,,,,,,C,SESV27,Collateral Initial Margin,,,,,,,ND5,NoData5,Not applicable.,,,,
1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,,,,,,,,ExcessSpreadSupport,,,,,266,E,SESV41,Excess Spread Support,"NONE (this is an enumeration, controlled at XSD level)","xs:boolean
",,<XcssSprdSpprt>,[1..1],,YesNoIndicator,,Is excess spread used as a credit enhancement to the most junior class of notes?,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Featr/XcssSprdSpprt,,,
1143,,,,,,,,ExcessSpreadDefinition,,,,,267,E,SESV42,Excess Spread Definition,"NONE (this is an enumeration, controlled at XSD level)","xs:boolean
",,<XcssSprdDef>,[1..1],,YesNoIndicator,,"According to the securitisation documentation, the excess spread definition is best described as Fixed Excess Spread (e.g. amount of available excess spread is predetermined, usually in the form of a fixed percentage).",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Featr/XcssSprdDef,,,
1144,,,,,,,,BankruptcyIsCreditEvent,,,,,268,E,SESV44,Bankruptcy Is Credit Event,"NONE (this is an enumeration, controlled at XSD level)","xs:boolean
",,<BnkrptcyIsCdtEvt>,[1..1],,YesNoIndicator,,Is bankruptcy of the reference credit/obligor included in the protection agreement's definition of credit events?,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Featr/BnkrptcyIsCdtEvt,,,
1145,,,,,,,,FailureToPayIsCreditEvent,,,,,269,E,SESV45,Failure To Pay Is Credit Event,"NONE (this is an enumeration, controlled at XSD level)","xs:boolean
",,<FailrToPayIsCdtEvt>,[1..1],,YesNoIndicator,,Is obligor failure to pay after 90 days included in the protection agreement's definition of credit events?,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Featr/FailrToPayIsCdtEvt,,,
1146,,,,,,,,RestructuringIsCreditEvent,,,,,270,E,SESV46,Restructuring Is Credit Event,"NONE (this is an enumeration, controlled at XSD level)","xs:boolean
",,<RstrgIsCdtEvt>,[1..1],,YesNoIndicator,,Is restructuring of the reference credit/obligor included in the protection agreement's definition of credit events?,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Featr/RstrgIsCdtEvt,,,
1147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,,,,,,,Provider,,,,,,,P,,,,,,<Prvdr>,[1..1],ProtectionProvider1,,,Protection provider description.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Prvdr,,,
1149,,,,,,,,Name,,,,,271,E,SESV5,Protection Provider Name,"1) If Protection Provider LEI is provided, and this LEI is available in the GLEIF database, the value provided in this field should match the GLEIF name corresponding to the LEI","xs:string
maxLength: 100
minLength: 1
",,<Nm>,[1..1],,Max100Text,,Enter the full legal name of the protection provider. The name entered must match the name associated with the LEI in the Global Legal Entity Foundation (GLEIF) database.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Prvdr/Nm,,,
1150,,,,,,,,LEI,,,,,272,E,SESV6,Protection Provider Legal Entity Identifier,1) Could validate against a conclusive LEI reference list (GLEIF),"xs:string
Pattern: [A-Z0-9]{18,18}[0-9]{2,2}
",,<LEI>,[1..1],,LEIIdentifier,,Legal Entity Identifier (as specified in the Global Legal Entity Foundation (GLEIF) database) of the protection provider.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/PrtcnInstrm/Prvdr/LEI,,,
